ID,Language_ID,Parameter_ID,Lemma_ID,Gloss_ID,Form,Segments,Comment,Source
2091,2,540,,,emgantes,e m g a n t e s,,
2092,1,541,521,,iŋgenuus,i ŋ g e n u u s,,
2093,1,541,521,,iŋgenuiː,i ŋ g e n u iː,,
2094,2,541,,,engegenwos,e n g e g e n w o s,,
2095,2,541,,,engegenwiː,e n g e g e n w iː,,
2096,1,542,522,,iŋguen,i ŋ g u e n,,
2097,1,542,522,,iŋguinis,i ŋ g u i n i s,,
2098,2,542,,,engwen,e n g w e n,,
2099,2,542,,,engwenes,e n g w e n e s,,
2100,1,543,523,,inimiːcus,i n i m iː c u s,,
2101,1,543,523,,inimiciː,i n i m i c iː,,
2102,2,543,,,enamiːkos,e n a m iː k o s,,
2103,2,543,,,enamiːkiː,e n a m iː k iː,,
2104,1,544,524,,instiːgoː,i n s t iː g oː,,
2105,1,544,524,,instiːgat,i n s t iː g a t,,
2106,2,544,,,ensteigaːjoː,e n s t ei g aː j oː,,
2107,2,544,,,ensteigaːjeti,e n s t ei g aː j e t i,,
2108,1,545,525,,integer,i n t e g e r,,
2109,1,545,525,,integriː,i n t e g r iː,,
2110,2,545,,,entagros,e n t a g r o s,,
2111,2,545,,,entagriː,e n t a g r iː,,
2112,1,546,526,,interpres,i n t e r p r e s,,
2113,1,546,526,,interpretis,i n t e r p r e t i s,,
2114,2,546,,,enterporets,e n t e r p o r e t s,,
2115,2,546,,,enterporetes,e n t e r p o r e t e s,,
2116,1,547,527,,inter,i n t e r,,
2117,2,547,,,enter,e n t e r,,
2118,1,548,528,,intestiːnus,i n t e s t iː n u s,,
2119,1,548,528,,intestiːniː,i n t e s t iː n iː,,
2120,2,548,,,enterstiːnos,e n t e r s t iː n o s,,
2121,2,548,,,enterstiːniː,e n t e r s t iː n iː,,
2122,1,549,529,,inviːtoː,i n v iː t oː,,
2123,1,549,529,,inviːtat,i n v iː t a t,,
2124,2,549,,,enwiːtaːjoː,e n w iː t aː j oː,,
2125,2,549,,,enwiːtaːjeti,e n w iː t aː j e t i,,
2126,1,550,530,,inviːtus,i n v iː t u s,,
2127,1,550,530,,inviːtiː,i n v iː t iː,,
2128,2,550,,,enwiːtos,e n w iː t o s,,
2129,2,550,,,enwiːtiː,e n w iː t iː,,
2130,1,551,531,,iocus,i o c u s,,
2131,1,551,531,,iociː,i o c iː,,
2132,2,551,,,yokos,y o k o s,,
2133,2,551,,,yokiː,y o k iː,,
2134,1,552,532,,irritus,i r r i t u s,,
2135,1,552,532,,irritiː,i r r i t iː,,
2136,2,552,,,enratos,e n r a t o s,,
2137,2,552,,,enratiː,e n r a t iː,,
2138,1,553,533,,irriːtoː,i r r iː t oː,,
2139,1,553,533,,irriːtat,i r r iː t a t,,
2140,2,553,,,enriːtaːjoː,e n r iː t aː j oː,,
2141,2,553,,,enriːtaːjeti,e n r iː t aː j e t i,,
2142,1,554,534,,is,i s,,
2143,2,554,,,is,i s,,
2144,1,555,535,109,iter,i t e r,,
2145,1,555,535,109,itineris,i t i n e r i s,,
2146,2,555,,109,eitor,ei t o r,,
2147,2,555,,109,itenos,i t e n o s,,
2148,1,556,536,,itus,i t u s,,
2149,1,556,536,,ituːs,i t uː s,,
2150,2,556,,,itus,i t u s,,
2151,2,556,,,ituos,i t u o s,,
2152,1,557,537,110,iubar,i u b a r,,
2153,1,557,537,110,iubaris,i u b a r i s,,
2154,2,557,,110,djufaos,d j u f a o s,,
2155,2,557,,110,djufaːses,d j u f aː s e s,,
2156,1,558,538,,iubeoː,i u b e oː,,
2157,1,558,538,,iubet,i u b e t,,
2158,2,558,,,jouðejoː,j ou ð e j oː,,
2159,2,558,,,jouðejetiː,j ou ð e j e t iː,,
2160,1,559,539,,iuba,i u b a,,
2161,1,559,539,,iubae,i u b ae,,
2162,2,559,,,juðaː,j u ð aː,,
2163,2,559,,,juðaːiː,j u ð aː iː,,
2164,1,560,540,,iugum,i u g u m,,
2165,1,560,540,,iugiː,i u g iː,,
2166,2,560,,,jugom,j u g o m,,
2167,2,560,,,jugiː,j u g iː,,
2168,1,561,541,,iugus,i u g u s,,
2169,1,561,541,,iugiː,i u g iː,,
2170,2,561,,,jugos,j u g o s,,
2171,2,561,,,jugiː,j u g iː,,
2172,1,562,542,111,iuːncus,i uː n c u s,,
2173,1,562,542,111,iuːnciː,i uː n c iː,,
2174,2,562,,111,joinikos,j oi n i k o s,,
2175,2,562,,111,joinikiː,j oi n i k iː,,
2176,1,563,543,,iuŋgoː,i u ŋ g oː,,
2177,1,563,543,,iuŋgit,i u ŋ g i t,,
2178,2,563,,,jungoː,j u n g oː,,
2179,2,563,,,jungeti,j u n g e t i,,
2180,1,564,544,,iustus,i u s t u s,,
2181,1,564,544,,iustiː,i u s t iː,,
2182,2,564,,,jowestos,j o w e s t o s,,
2183,2,564,,,jowestiː,j o w e s t iː,,
2184,1,565,545,,iuvencus,i u v e n c u s,,
2185,1,565,545,,iuvenciː,i u v e n c iː,,
2186,2,565,,,juwenkos,j u w e n k o s,,
2187,2,565,,,juwenkiː,j u w e n k iː,,
2188,1,566,546,,iuvenis,i u v e n i s,,
2189,1,566,546,,iuvenis,i u v e n i s,,
2190,2,566,,,juwenis,j u w e n i s,,
2191,2,566,,,juwenes,j u w e n e s,,
2192,1,567,547,,iuventa,i u v e n t a,,
2193,1,567,547,,iuventae,i u v e n t ae,,
2194,2,567,,,juwentaː,j u w e n t aː,,
2195,2,567,,,juwentaːiː,j u w e n t aː iː,,
2196,1,568,548,,iuvoː,i u v oː,,
2197,1,568,548,,iuvat,i u v a t,,
2198,2,568,,,ijowaːjoː,i j o w aː j oː,,
2199,2,568,,,ijowaːjeti,i j o w aː j e t i,,
2200,1,569,549,112,iuːdex,i uː d e x,,
2201,1,569,549,112,iuːdicis,i uː d i c i s,,
2202,2,569,,112,jowozdiks,j o w o z d i k s,,
2203,2,569,,112,jowozdikes,j o w o z d i k e s,,
2204,1,570,541,113,iuːgus,i uː g u s,,
2205,1,570,541,113,iuːgera,i uː g e r a,,
2206,2,570,,113,jougos,j ou g o s,,
2207,2,570,,113,jougeza,j ou g e z a,,
2208,1,571,550,114,iuːgis,i uː g i s,,
2209,1,571,550,114,iuːgis,i uː g i s,,
2210,2,571,,114,juːgwiːs,j uː g w iː s,,
2211,2,571,,114,juːgwiːs,j uː g w iː s,,
2212,1,572,551,115,iuːglaːns,i uː g l aː n s,,
2213,1,572,551,115,iuːglaːndis,i uː g l aː n d i s,,
2214,2,572,,115,djouglaːnts,d j ou g l aː n t s,,
2215,2,572,,115,djouglaːndes,d j ou g l aː n d e s,,
2216,1,573,552,,iuːmentum,i uː m e n t u m,,
2217,1,573,552,,iuːmentiː,i uː m e n t iː,,
2218,2,573,,,jouksmentom,j ou k s m e n t o m,,
2219,2,573,,,jouksmentiː,j ou k s m e n t iː,,
2220,1,574,546,,iuːnior,i uː n i o r,,
2221,1,574,546,,iuːnioːris,i uː n i oː r i s,,
2222,2,574,,,juwenjoːs,j u w e n j oː s,,
2223,2,574,,,juwenjoːses,j u w e n j oː s e s,,
2224,1,575,553,,iuːrgoː,i uː r g oː,,
2225,1,575,553,,iurgat,i u r g a t,,
2226,2,575,,,jowezaːgo,j o w e z aː g o,,
2227,2,575,,,jowesaːgeti,j o w e s aː g e t i,,
2228,1,576,554,,iuːroː,i uː r oː,,
2229,1,576,554,,iuːrat,i uː r a t,,
2230,2,576,,,jowezaːjoː,j o w e z aː j oː,,
2231,2,576,,,jowezaːjeti,j o w e z aː j e t i,,
2232,1,577,555,116,iuːs,i uː s,,
2233,1,577,555,116,iuːris,i uː r i s,,
2234,2,577,,116,juːs,j uː s,,
2235,2,577,,116,juːzos,j uː z o s,,
2236,1,578,556,,iuːs,i uː s,,
2237,1,578,556,,iuːris,i uː r i s,,
2238,2,578,,,jowos,j o w o s,,
2239,2,578,,,jowezos,j o w e z o s,,
2240,1,579,544,,iuːstus,i uː s t u s,,
2241,1,579,544,,iuːstiː,i uː s t iː,,
2242,2,579,,,jowestos,j o w e s t o s,,
2243,2,579,,,jowestiː,j o w e s t iː,,
2244,1,580,557,,iuːxtaː,i uː x t aː,,
2245,2,580,,,jougistaːd,j ou g i s t aː d,,
2246,1,581,558,,iːcoː,iː c oː,,
2247,1,581,558,,iːcit,iː c i t,,
2248,2,581,,,iːkoː,iː k oː,,
2249,2,581,,,iːketi,iː k e t i,,
2250,1,582,559,,iːdem,iː d e m,,
2251,2,582,,,izdim,i z d i m,,
2252,1,583,560,117,iːnfectus,iː n f e c t u s,,
2253,1,583,560,117,infectiː,i n f e c t iː,,
2254,2,583,,117,enfaktos,e n f a k t o s,,
2255,2,583,,117,enfaktiː,e n f a k t iː,,
2256,1,584,561,118,iːnfectus,iː n f e c t u s,,
2257,1,584,561,118,infectiː,i n f e c t iː,,
2258,2,584,,118,enfaktos,e n f a k t o s,,
2259,2,584,,118,enfaktiː,e n f a k t iː,,
2260,1,585,562,,iːnferus,iː n f e r u s,,
2261,1,585,562,,iːnferiː,iː n f e r iː,,
2262,2,585,,,enðeros,e n ð e r o s,,
2263,2,585,,,enðeriː,e n ð e r iː,,
2264,1,586,563,,iːnficioː,iː n f i c i oː,,
2265,1,586,563,,iːnficit,iː n f i c i t,,
2266,2,586,,,enfakjoː,e n f a k j oː,,
2267,2,586,,,enfakjeti,e n f a k j e t i,,
2268,1,587,564,,iːnstruoː,iː n s t r u oː,,
2269,1,587,564,,iːnstruit,iː n s t r u i t,,
2270,2,587,,,enstrowoː,e n s t r o w oː,,
2271,2,587,,,enstroweti,e n s t r o w e t i,,
2272,1,588,564,119,iːnstruːctus,iː n s t r uː c t u s,,
2273,1,588,564,119,iːnstruːctiː,iː n s t r uː c t iː,,
2274,2,588,,119,enstrougtos,e n s t r ou g t o s,,
2275,2,588,,119,enstrougtiː,e n s t r ou g t iː,,
2276,1,589,565,,iːnsece,iː n s e c e,,
2277,2,589,,,ensekwe,e n s e k w e,,
2278,1,590,566,,iːnstauroː,iː n s t au r oː,,
2279,1,590,566,,iːnstaurat,iː n s t au r a t,,
2280,2,590,,,enstauraːjoː,e n s t au r aː j oː,,
2281,2,590,,,enstauraːjeti,e n s t au r aː j e t i,,
2282,1,591,567,,iːnsula,iː n s u l a,,
2283,1,591,567,,iːnsulae,iː n s u l ae,,
2284,2,591,,,enselaː,e n s e l aː,,
2285,2,591,,,enselaːiː,e n s e l aː iː,,
2286,1,592,568,,iːra,iː r a,,
2287,1,592,568,,iːrae,iː r ae,,
2288,2,592,,,eizaː,ei z aː,,
2289,2,592,,,eizaːiː,ei z aː iː,,
2290,1,593,569,,labium,l a b i u m,,
2291,1,593,569,,labiː,l a b iː,,
2292,2,593,,,labjom,l a b j o m,,
2293,2,593,,,labjiː,l a b j iː,,
2294,1,594,570,,laboː,l a b oː,,
2295,1,594,570,,labat,l a b a t,,
2296,2,594,,,labaːjoː,l a b aː j oː,,
2297,2,594,,,labaːjeti,l a b aː j e t i,,
2298,1,595,571,,laboːs,l a b oː s,,
2299,1,595,571,,laboːris,l a b oː r i s,,
2300,2,595,,,laboːs,l a b oː s,,
2301,2,595,,,laboːzes,l a b oː z e s,,
2302,1,596,572,,lac,l a c,,
2303,1,596,572,,lactis,l a c t i s,,
2304,2,596,,,dlakts,d l a k t s,,
2305,2,596,,,dlaktes,d l a k t e s,,
2306,1,597,573,,lacer,l a c e r,,
2307,1,597,573,,laceriː,l a c e r iː,,
2308,2,597,,,lakiros,l a k i r o s,,
2309,2,597,,,lakiriː,l a k i r iː,,
2310,1,598,574,120,lacruma,l a c r u m a,,
2311,1,598,574,120,lacrumae,l a c r u m ae,,
2312,2,598,,120,dakrunaː,d a k r u n aː,,
2313,2,598,,120,dakrunaːiː,d a k r u n aː iː,,
2314,1,599,575,,lacus,l a c u s,,
2315,1,599,575,,lacuːs,l a c uː s,,
2316,2,599,,,lakus,l a k u s,,
2317,2,599,,,lakuos,l a k u o s,,
2318,1,600,576,,lacioː,l a c i oː,,
2319,1,600,576,,lacit,l a c i t,,
2320,2,600,,,lakjoː,l a k j oː,,
2321,2,600,,,lakjeti,l a k j e t i,,
2322,1,601,577,,laesus,l ae s u s,,
2323,1,601,577,,laesiː,l ae s iː,,
2324,2,601,,,laidtos,l ai d t o s,,
2325,2,601,,,laidtiː,l ai d t iː,,
2326,1,602,578,,laevus,l ae v u s,,
2327,1,602,578,,laeviː,l ae v iː,,
2328,2,602,,,laiwos,l ai w o s,,
2329,2,602,,,laeviː,l a e v iː,,
2330,1,603,579,,lamboː,l a m b oː,,
2331,1,603,579,,lambit,l a m b i t,,
2332,2,603,,,lamboː,l a m b oː,,
2333,2,603,,,lambeti,l a m b e t i,,
2334,1,604,580,,laŋgueo,l a ŋ g u e o,,
2335,1,604,580,,laŋguet,l a ŋ g u e t,,
2336,2,604,,,langueːoː,l a n g u eː oː,,
2337,2,604,,,langueːeti,l a n g u eː e t i,,
2338,1,605,581,,lapis,l a p i s,,
2339,1,605,581,,lapidis,l a p i d i s,,
2340,2,605,,,lapats,l a p a t s,,
2341,2,605,,,lapedes,l a p e d e s,,
2342,1,606,582,121,lanius,l a n i u s,,
2343,1,606,582,121,laniː,l a n iː,,
2344,2,606,,121,lamjos,l a m j o s,,
2345,2,606,,121,lamjiː,l a m j iː,,
2346,1,607,583,,lassus,l a s s u s,,
2347,1,607,583,,lassiː,l a s s iː,,
2348,2,607,,,lassos,l a s s o s,,
2349,2,607,,,lassiː,l a s s iː,,
2350,1,608,584,,lateoː,l a t e oː,,
2351,1,608,584,,latet,l a t e t,,
2352,2,608,,,lateːoː,l a t eː oː,,
2353,2,608,,,lateːeti,l a t eː e t i,,
2354,1,609,585,,laus,l au s,,
2355,1,609,585,,laudis,l au d i s,,
2356,2,609,,,lawets,l a w e t s,,
2357,2,609,,,lawedes,l a w e d e s,,
2358,1,610,586,122,laːbrum,l aː b r u m,,
2359,1,610,586,122,laːbriː,l aː b r iː,,
2360,2,610,,122,lawaːðrom,l a w aː ð r o m,,
2361,2,610,,122,lawaːðriː,l a w aː ð r iː,,
2362,1,611,587,,lavoː,l a v oː,,
2363,1,611,587,,lavat,l a v a t,,
2364,2,611,,,lawaːjoː,l a w aː j oː,,
2365,2,611,,,lawaːjeti,l a w aː j e t i,,
2366,1,612,588,123,lax,l a x,,
2367,2,612,,123,laks,l a k s,,
2368,1,613,589,,laxus,l a x u s,,
2369,1,613,589,,laxiː,l a x iː,,
2370,2,613,,,slaksos,s l a k s o s,,
2371,2,613,,,slaksiː,s l a k s iː,,
2372,1,614,590,,laːmentum,l aː m e n t u m,,
2373,1,614,590,,laːmentiː,l aː m e n t iː,,
2374,2,614,,,laːmentom,l aː m e n t o m,,
2375,2,614,,,laːmentiː,l aː m e n t iː,,
2376,1,615,591,,laːnaː,l aː n aː,,
2377,1,615,591,,laːnae,l aː n ae,,
2378,2,615,,,wlaːnaː,w l aː n aː,,
2379,2,615,,,wlaːnaːiː,w l aː n aː iː,,
2380,1,616,332,,laːtus,l aː t u s,,
2381,1,616,332,,laːtiː,l aː t iː,,
2382,2,616,,,tlaːtos,t l aː t o s,,
2383,2,616,,,tlaːtiː,t l aː t iː,,
2384,1,617,592,,laːtus,l aː t u s,,
2385,1,617,592,,laːtiː,l aː t iː,,
2386,2,617,,,stlaːtos,s t l aː t o s,,
2387,2,617,,,stlaːtiː,s t l aː t iː,,
2388,1,618,593,,lectus,l e c t u s,,
2389,1,618,593,,lectiː,l e c t iː,,
2390,2,618,,,lektos,l e k t o s,,
2391,2,618,,,lektiː,l e k t iː,,
2392,1,619,593,,legoː,l e g oː,,
2393,1,619,593,,legit,l e g i t,,
2394,2,619,,,legoː,l e g oː,,
2395,2,619,,,legit,l e g i t,,
2396,1,620,594,,levis,l e v i s,,
2397,2,620,,,leɣʷis,l e ɣʷ i s,,
2398,1,621,595,,leːnis,l eː n i s,,
2399,1,621,595,,leːnis,l eː n i s,,
2400,2,621,,,leːnis,l eː n i s,,
2401,2,621,,,lenes,l e n e s,,
2402,1,622,596,124,leːvir,l eː v i r,,
2403,2,622,,124,daiweːr,d ai w eː r,,
2404,1,623,597,,leːvis,l eː v i s,,
2405,1,623,597,,leːvis,l eː v i s,,
2406,2,623,,,leːiwis,l eː i w i s,,
2407,2,623,,,leːiwes,l eː i w e s,,
2408,1,624,598,,liber,l i b e r,,
2409,1,624,598,,libriː,l i b r iː,,
2410,2,624,,,luβros,l u β r o s,,
2411,2,624,,,luβriː,l u β r iː,,
2412,1,625,599,,libet,l i b e t,,
2413,2,625,,,luβeːt,l u β eː t,,
2414,1,626,600,,liŋnum,l i ŋ n u m,,
2415,1,626,600,,liŋniː,l i ŋ n iː,,
2416,2,626,,,legnom,l e g n o m,,
2417,2,626,,,legniː,l e g n iː,,
2418,1,627,601,125,liŋgua,l i ŋ g u a,,
2419,1,627,601,125,liŋgua,l i ŋ g u a,,
2420,2,627,,125,denɣwaː,d e n ɣ w aː,,
2421,2,627,,125,denɣwaːiː,d e n ɣ w aː iː,,
2422,1,628,602,,linoː,l i n oː,,
2423,1,628,602,,linit,l i n i t,,
2424,2,628,,,linoː,l i n oː,,
2425,2,628,,,lineti,l i n e t i,,
2426,1,629,603,,linquoː,l i n qu oː,,
2427,1,629,603,,linquit,l i n qu i t,,
2428,2,629,,,linkʷoː,l i n kʷ oː,,
2429,2,629,,,linkʷeti,l i n kʷ e t i,,
2430,1,630,604,,liqueoː,l i qu e oː,,
2431,1,630,604,,liquet,l i qu e t,,
2432,2,630,,,wlikʷeːoː,w l i kʷ eː oː,,
2433,2,630,,,wlikʷeːeti,w l i kʷ eː e t i,,
2434,1,631,605,,liːber,l iː b e r,,
2435,1,631,605,,liːberiː,l iː b e r iː,,
2436,2,631,,,louðeros,l ou ð e r o s,,
2437,2,631,,,louðeriː,l ou ð e r iː,,
2438,1,632,606,,liːbertus,l iː b e r t u s,,
2439,1,632,606,,liːbertiː,l iː b e r t iː,,
2440,2,632,,,louðertos,l ou ð e r t o s,,
2441,2,632,,,louðertiː,l ou ð e r t iː,,
2442,1,633,607,,liːbra,l iː b r a,,
2443,1,633,607,,liːbrae,l iː b r ae,,
2444,2,633,,,leiθraː,l ei θ r aː,,
2445,2,633,,,leiθraːiː,l ei θ r aː iː,,
2446,1,634,608,,liːbum,l iː b u m,,
2447,1,634,608,,liːbiː,l iː b iː,,
2448,2,634,,,leiβom,l ei β o m,,
2449,2,634,,,loiβom,l oi β o m,,
2450,2,634,,,leiβiː,l ei β iː,,
2451,2,634,,,loiβiː,l oi β iː,,
2452,1,635,609,,liːmus,l iː m u s,,
2453,1,635,609,,liːmiː,l iː m iː,,
2454,2,635,,,sloimos,s l oi m o s,,
2455,2,635,,,sloimiː,s l oi m iː,,
2456,1,636,610,,liːmus,l iː m u s,,
2457,1,636,610,,liːmiː,l iː m iː,,
2458,2,636,,,liːmos,l iː m o s,,
2459,2,636,,,liːmiː,l iː m iː,,
2460,1,637,611,,liːnum,l iː n u m,,
2461,1,637,611,,liːniː,l iː n iː,,
2462,2,637,,,liːnom,l iː n o m,,
2463,2,637,,,liːniː,l iː n iː,,
2464,1,638,612,,liːra,l iː r a,,
2465,1,638,612,,liːrae,l iː r ae,,
2466,2,638,,,loizaː,l oi z aː,,
2467,2,638,,,loizaːiː,l oi z aː iː,,
2468,1,639,613,,liːs,l iː s,,
2469,1,639,613,,liːtis,l iː t i s,,
2470,2,639,,,sliːtis,s l iː t i s,,
2471,2,639,,,sliːtes,s l iː t e s,,
2472,1,640,614,,littera,l i t t e r a,,
2473,1,640,614,,litterae,l i t t e r ae,,
2474,2,640,,,liːteraː,l iː t e r aː,,
2475,2,640,,,liːteraːiː,l iː t e r aː iː,,
2476,1,641,615,,liːtus,l iː t u s,,
2477,1,641,615,,liːtoris,l iː t o r i s,,
2478,2,641,,,leitos,l ei t o s,,
2479,2,641,,,leitores,l ei t o r e s,,
2480,1,642,616,,liːveoː,l iː v e oː,,
2481,1,642,616,,liːvet,l iː v e t,,
2482,2,642,,,sleiweːoː,s l ei w eː oː,,
2483,2,642,,,leiweːoː,l ei w eː oː,,
2484,2,642,,,sliːweːoː,s l iː w eː oː,,
2485,2,642,,,liːweːoː,l iː w eː oː,,
2486,2,642,,,sloiweːoː,s l oi w eː oː,,
2487,2,642,,,loiweːoː,l oi w eː oː,,
2488,2,642,,,sleiweːeti,s l ei w eː e t i,,
2489,2,642,,,leiweːeti,l ei w eː e t i,,
2490,2,642,,,sliːweːeti,s l iː w eː e t i,,
2491,2,642,,,liːweːeti,l iː w eː e t i,,
2492,2,642,,,sloiweːeti,s l oi w eː e t i,,
2493,2,642,,,loiweːeti,l oi w eː e t i,,
2494,1,643,617,,locoː,l o c oː,,
2495,1,643,617,,locat,l o c a t,,
2496,2,643,,,stlokaːjoː,s t l o k aː j oː,,
2497,2,643,,,stlokaːjeti,s t l o k aː j e t i,,
2498,1,644,618,,locus,l o c u s,,
2499,1,644,618,,lociː,l o c iː,,
2500,2,644,,,stlokos,s t l o k o s,,
2501,2,644,,,stlokiː,s t l o k iː,,
2502,1,645,619,,loŋgus,l o ŋ g u s,,
2503,1,645,619,,loŋgiː,l o ŋ g iː,,
2504,2,645,,,dlongos,d l o n g o s,,
2505,2,645,,,dlongiː,d l o n g iː,,
2506,1,646,620,,loquaːx,l o qu aː x,,
2507,1,646,620,,loquaːcis,l o qu aː c i s,,
2508,2,646,,,tlokʷaːks,t l o kʷ aː k s,,
2509,2,646,,,tlokʷaːkes,t l o kʷ aː k e s,,
2510,1,647,621,,loquor,l o qu o r,,
2511,1,647,621,,loquitur,l o qu i t u r,,
2512,2,647,,,tlokʷoːr,t l o kʷ oː r,,
2513,2,647,,,tlokʷetor,t l o kʷ e t o r,,
2514,1,648,622,,lucrum,l u c r u m,,
2515,1,648,622,,lucriː,l u c r iː,,
2516,2,648,,,luklom,l u k l o m,,
2517,2,648,,,lukliː,l u k l iː,,
2518,1,649,623,126,lumbus,l u m b u s,,
2519,1,649,623,126,lumbiː,l u m b iː,,
2520,2,649,,126,lonðwos,l o n ð w o s,,
2521,2,649,,126,lonðwiː,l o n ð w iː,,
2522,1,650,624,,lupus,l u p u s,,
2523,1,650,624,,lupiː,l u p iː,,
2524,2,650,,,lukʷos,l u kʷ o s,,
2525,2,650,,,lukʷiː,l u kʷ iː,,
2526,1,651,625,,luscus,l u s c u s,,
2527,1,651,625,,lusciː,l u s c iː,,
2528,2,651,,,lukskos,l u k s k o s,,
2529,2,651,,,lukskiː,l u k s k iː,,
2530,1,652,626,127,lutra,l u t r a,,
2531,1,652,626,127,lutrae,l u t r ae,,
2532,2,652,,127,utraː,u t r aː,,
2533,2,652,,127,utraːiː,u t r aː iː,,
2534,1,653,627,,lutum,l u t u m,,
2535,1,653,627,,lutiː,l u t iː,,
2536,2,653,,,lutom,l u t o m,,
2537,2,653,,,lutiː,l u t iː,,
2538,1,654,628,,luxus,l u x u s,,
2539,1,654,628,,luxiː,l u x iː,,
2540,2,654,,,luksos,l u k s o s,,
2541,2,654,,,luksiː,l u k s iː,,
2542,1,655,629,,luːbricus,l uː b r i c u s,,
2543,1,655,629,,luːbriciː,l uː b r i c iː,,
2544,2,655,,,slouβrikos,s l ou β r i k o s,,
2545,2,655,,,slouβrikiː,s l ou β r i k iː,,
2546,1,656,630,,luːceoː,l uː c e oː,,
2547,1,656,630,,luːcet,l uː c e t,,
2548,2,656,,,loukeːoː,l ou k eː oː,,
2549,2,656,,,loukeːeti,l ou k eː e t i,,
2550,1,657,631,,luːcus,l uː c u s,,
2551,1,657,631,,luːciː,l uː c iː,,
2552,2,657,,,loukos,l ou k o s,,
2553,2,657,,,loukiː,l ou k iː,,
2554,1,658,632,,luːctor,l uː c t o r,,
2555,1,658,632,,luːctaːtur,l uː c t aː t u r,,
2556,2,658,,,luktaːoːr,l u k t aː oː r,,
2557,2,658,,,luktaːjetor,l u k t aː j e t o r,,
2558,1,659,633,,luːdoː,l uː d oː,,
2559,1,659,633,,luːdet,l uː d e t,,
2560,2,659,,,loidoː,l oi d oː,,
2561,2,659,,,loideti,l oi d e t i,,
2562,1,660,634,,luːdus,l uː d u s,,
2563,1,660,634,,luːdiː,l uː d iː,,
2564,2,660,,,loidos,l oi d o s,,
2565,2,660,,,loidiː,l oi d iː,,
2566,1,661,635,,luːgeoː,l uː g e oː,,
2567,1,661,635,,luːget,l uː g e t,,
2568,2,661,,,lougejeoː,l ou g e j e oː,,
2569,2,661,,,lougejeti,l ou g e j e t i,,
2570,1,662,636,,luːna,l uː n a,,
2571,1,662,636,,luːna,l uː n a,,
2572,2,662,,,loukznaː,l ou k z n aː,,
2573,2,662,,,loukznaːiː,l ou k z n aː iː,,
2574,1,663,637,,luoː,l u oː,,
2575,1,663,637,,luet,l u e t,,
2576,2,663,,,luwoː,l u w oː,,
2577,2,663,,,luweti,l u w e t i,,
2578,1,664,638,,luːstrum,l uː s t r u m,,
2579,1,664,638,,luːstriː,l uː s t r iː,,
2580,2,664,,,luːstrom,l uː s t r o m,,
2581,2,664,,,luːstriː,l uː s t r iː,,
2582,1,665,628,,luːx,l uː x,,
2583,1,665,628,,luːcis,l uː c i s,,
2584,2,665,,,louks,l ou k s,,
2585,2,665,,,loukes,l ou k e s,,
2586,1,666,639,,macer,m a c e r,,
2587,1,666,639,,macriː,m a c r iː,,
2588,2,666,,,makros,m a k r o s,,
2589,2,666,,,makriː,m a k r iː,,
2590,1,667,640,,macula,m a c u l a,,
2591,1,667,640,,maculae,m a c u l ae,,
2592,2,667,,,smatlaː,s m a t l aː,,
2593,2,667,,,smatlaːiː,s m a t l aː iː,,
2594,1,668,641,,mactus,m a c t u s,,
2595,1,668,641,,mactiː,m a c t iː,,
2596,2,668,,,maktos,m a k t o s,,
2597,2,668,,,maktiː,m a k t iː,,
2598,1,669,642,,madeoː,m a d e oː,,
2599,1,669,642,,madet,m a d e t,,
2600,2,669,,,madeːoː,m a d eː oː,,
2601,2,669,,,madeːeti,m a d eː e t i,,
2602,1,670,643,,maereoː,m ae r e oː,,
2603,1,670,643,,maeret,m ae r e t,,
2604,2,670,,,maiseːoː,m ai s eː oː,,
2605,2,670,,,maiseːeti,m ai s eː e t i,,
2606,1,671,644,,magis,m a g i s,,
2607,2,671,,,magis,m a g i s,,
2608,1,672,645,,magister,m a g i s t e r,,
2609,1,672,645,,magistriː,m a g i s t r iː,,
2610,2,672,,,magisteros,m a g i s t e r o s,,
2611,2,672,,,magisteriː,m a g i s t e r iː,,
2612,1,673,646,,maŋnus,m a ŋ n u s,,
2613,1,673,646,,maŋniː,m a ŋ n iː,,
2614,2,673,,,magnos,m a g n o s,,
2615,2,673,,,magniː,m a g n iː,,
2616,1,674,647,128,malleus,m a l l e u s,,
2617,1,674,647,128,malleiː,m a l l e iː,,
2618,2,674,,128,molaleos,m o l a l e o s,,
2619,2,674,,128,molaleiː,m o l a l e iː,,
2620,1,675,648,,maliŋnus,m a l i ŋ n u s,,
2621,1,675,648,,maliŋniː,m a l i ŋ n iː,,
2622,2,675,,,malignos,m a l i g n o s,,
2623,2,675,,,maligniː,m a l i g n iː,,
2624,1,676,646,129,maiior,m a i i o r,,
2625,1,676,646,129,maiioːris,m a i i oː r i s,,
2626,2,676,,129,magjoːs,m a g j oː s,,
2627,2,676,,129,magjoːses,m a g j oː s e s,,
2628,1,677,649,,malus,m a l u s,,
2629,1,677,649,,maliː,m a l iː,,
2630,2,677,,,malos,m a l o s,,
2631,2,677,,,maliː,m a l iː,,
2632,1,678,650,,manceps,m a n c e p s,,
2633,1,678,650,,mancipis,m a n c i p i s,,
2634,2,678,,,manukaps,m a n u k a p s,,
2635,2,678,,,manukapes,m a n u k a p e s,,
2636,1,679,651,,mandoː,m a n d oː,,
2637,1,679,651,,mandit,m a n d i t,,
